time,close,volume
2024-02-02 06:51:06,2311.9,0.2806
2024-02-02 06:51:07,2311.91,0.0068
2024-02-02 06:51:08,2311.91,0.0
2024-02-02 06:51:09,2311.91,0.003
2024-02-02 06:51:10,2311.91,0.5118
2024-02-02 06:51:11,2311.9,0.3676
2024-02-02 06:51:12,2311.91,1.1414
2024-02-02 06:51:13,2311.9,0.0996
2024-02-02 06:51:14,2311.91,1.2969
2024-02-02 06:51:15,2311.9,1.8707
2024-02-02 06:51:16,2311.74,10.1776
2024-02-02 06:51:17,2311.75,1.666
2024-02-02 06:51:18,2311.74,7.0946
2024-02-02 06:51:19,2311.5,11.7863
2024-02-02 06:51:20,2311.32,0.7821
2024-02-02 06:51:21,2311.3,0.062
2024-02-02 06:51:22,2311.29,2.2075
2024-02-02 06:51:23,2311.23,1.9923
2024-02-02 06:51:24,2311.21,0.4
2024-02-02 06:51:25,2311.21,1.6418
2024-02-02 06:51:26,2311.22,0.2706
2024-02-02 06:51:27,2311.21,20.7284
2024-02-02 06:51:28,2311.21,1.1269
2024-02-02 06:51:29,2311.21,0.964
2024-02-02 06:51:30,2311.19,0.043
2024-02-02 06:51:31,2311.05,5.7584
2024-02-02 06:51:32,2311.02,0.3803
2024-02-02 06:51:33,2311.03,0.0095
2024-02-02 06:51:34,2310.96,0.576
2024-02-02 06:51:35,2310.97,0.018
2024-02-02 06:51:36,2310.96,2.4137
2024-02-02 06:51:37,2310.96,0.0
2024-02-02 06:51:38,2310.96,1.8911
2024-02-02 06:51:39,2310.68,4.9371
2024-02-02 06:51:40,2310.67,0.1167
2024-02-02 06:51:41,2310.63,2.0185
2024-02-02 06:51:42,2310.63,0.0
2024-02-02 06:51:43,2310.6,1.2795
2024-02-02 06:51:44,2310.6,0.0
2024-02-02 06:51:45,2310.6,0.891
2024-02-02 06:51:46,2310.6,0.5498
2024-02-02 06:51:47,2310.6,0.0
2024-02-02 06:51:48,2310.61,0.0078
2024-02-02 06:51:49,2310.61,0.1544
2024-02-02 06:51:50,2310.61,0.0883
2024-02-02 06:51:51,2310.61,3.7068
2024-02-02 06:51:52,2310.61,39.3698
2024-02-02 06:51:53,2310.61,1.5582
2024-02-02 06:51:54,2310.61,2.624
2024-02-02 06:51:55,2310.6,2.4363
2024-02-02 06:51:56,2310.6,0.7043
2024-02-02 06:51:57,2310.6,0.1517
2024-02-02 06:51:58,2310.6,0.0
2024-02-02 06:51:59,2310.61,0.8065
2024-02-02 06:52:00,2310.61,0.4761
2024-02-02 06:52:01,2310.72,49.534
2024-02-02 06:52:02,2310.81,0.0788
2024-02-02 06:52:03,2310.82,2.5
2024-02-02 06:52:04,2310.81,0.04
2024-02-02 06:52:05,2310.81,0.0
2024-02-02 06:52:06,2310.81,0.2686
2024-02-02 06:52:07,2310.8,5.602
2024-02-02 06:52:08,2310.8,3.3471
2024-02-02 06:52:09,2310.8,5.0135
2024-02-02 06:52:10,2310.8,5.7291
2024-02-02 06:52:11,2310.8,7.1833
2024-02-02 06:52:12,2310.68,10.6317
2024-02-02 06:52:13,2310.69,6.6409
2024-02-02 06:52:14,2310.63,5.2929
2024-02-02 06:52:15,2310.62,13.1063
2024-02-02 06:52:16,2310.61,4.8892
2024-02-02 06:52:17,2310.61,0.0241
2024-02-02 06:52:18,2310.61,0.0
2024-02-02 06:52:19,2310.62,10.1435
2024-02-02 06:52:20,2310.61,4.0133
2024-02-02 06:52:21,2310.62,2.7372
2024-02-02 06:52:22,2310.62,0.0
2024-02-02 06:52:23,2310.62,3.4645
2024-02-02 06:52:24,2310.61,3.8321
2024-02-02 06:52:25,2310.6,1.09
2024-02-02 06:52:26,2310.6,8.0187
2024-02-02 06:52:27,2310.6,0.0626
2024-02-02 06:52:28,2310.6,3.671
2024-02-02 06:52:29,2310.61,0.0151
2024-02-02 06:52:30,2310.61,4.507
2024-02-02 06:52:31,2310.61,0.0
2024-02-02 06:52:32,2310.6,2.2068
2024-02-02 06:52:33,2310.6,0.0034
2024-02-02 06:52:34,2310.6,13.2637
2024-02-02 06:52:35,2310.61,14.7013
2024-02-02 06:52:36,2310.6,0.858
2024-02-02 06:52:37,2310.6,2.2334
2024-02-02 06:52:38,2310.58,7.7655
2024-02-02 06:52:39,2310.58,12.8001
2024-02-02 06:52:40,2310.58,7.7586
2024-02-02 06:52:41,2310.58,2.738
2024-02-02 06:52:42,2310.58,0.2555
2024-02-02 06:52:43,2310.58,0.0
2024-02-02 06:52:44,2310.58,2.9249
2024-02-02 06:52:45,2310.58,1.9969
2024-02-02 06:52:46,2310.58,0.0
2024-02-02 06:52:47,2310.58,3.6597
2024-02-02 06:52:48,2310.58,0.0433
2024-02-02 06:52:49,2310.58,0.0
2024-02-02 06:52:50,2310.58,2.9733
2024-02-02 06:52:51,2310.58,9.9841
2024-02-02 06:52:52,2310.33,8.4512
2024-02-02 06:52:53,2310.33,0.0
2024-02-02 06:52:54,2310.32,0.0071
2024-02-02 06:52:55,2310.32,4.9693
2024-02-02 06:52:56,2310.32,0.0
2024-02-02 06:52:57,2310.33,4.7263
2024-02-02 06:52:58,2310.33,4.315
2024-02-02 06:52:59,2310.32,10.2291
2024-02-02 06:53:00,2310.33,6.5113
2024-02-02 06:53:01,2310.32,0.0031
2024-02-02 06:53:02,2310.32,0.5255
2024-02-02 06:53:03,2310.33,2.2421
2024-02-02 06:53:04,2310.33,3.1393
2024-02-02 06:53:05,2310.33,10.687
2024-02-02 06:53:06,2310.33,4.2649
2024-02-02 06:53:07,2310.33,0.0916
2024-02-02 06:53:08,2310.33,0.0213
2024-02-02 06:53:09,2310.33,2.7926
2024-02-02 06:53:10,2310.33,0.0
2024-02-02 06:53:11,2310.33,0.0
2024-02-02 06:53:12,2310.48,19.4577
2024-02-02 06:53:13,2310.49,2.3961
2024-02-02 06:53:14,2310.49,5.5835
2024-02-02 06:53:15,2310.49,9.9613
2024-02-02 06:53:16,2310.58,2.327
2024-02-02 06:53:17,2310.58,4.6934
2024-02-02 06:53:18,2310.58,0.0
2024-02-02 06:53:19,2310.58,1.1963
2024-02-02 06:53:20,2310.58,5.5675
2024-02-02 06:53:21,2310.58,0.0
2024-02-02 06:53:22,2310.57,0.5635
2024-02-02 06:53:23,2310.58,0.5276
2024-02-02 06:53:24,2310.58,2.0823
2024-02-02 06:53:25,2310.58,3.1556
2024-02-02 06:53:26,2310.56,5.8271
2024-02-02 06:53:27,2310.17,0.2212
2024-02-02 06:53:28,2310.16,0.0043
2024-02-02 06:53:29,2310.16,0.0
2024-02-02 06:53:30,2310.15,0.347
2024-02-02 06:53:31,2310.15,0.0
2024-02-02 06:53:32,2310.16,1.9419
2024-02-02 06:53:33,2310.16,0.2164
2024-02-02 06:53:34,2310.16,8.6777
2024-02-02 06:53:35,2310.32,21.6433
2024-02-02 06:53:36,2310.38,2.5047
2024-02-02 06:53:37,2310.38,0.0
2024-02-02 06:53:38,2310.38,0.0033
2024-02-02 06:53:39,2310.38,0.0
2024-02-02 06:53:40,2310.38,6.5737
2024-02-02 06:53:41,2310.38,0.8614
2024-02-02 06:53:42,2310.38,0.0
2024-02-02 06:53:43,2310.38,11.9458
2024-02-02 06:53:44,2310.38,4.0591
2024-02-02 06:53:45,2310.38,7.2198
2024-02-02 06:53:46,2310.37,0.0999
2024-02-02 06:53:47,2310.38,4.2528
2024-02-02 06:53:48,2310.38,2.0
2024-02-02 06:53:49,2310.38,8.8934
2024-02-02 06:53:50,2310.37,0.0867
2024-02-02 06:53:51,2310.37,0.0797
2024-02-02 06:53:52,2310.38,3.9651
2024-02-02 06:53:53,2310.37,12.1183
2024-02-02 06:53:54,2310.38,4.2661
2024-02-02 06:53:55,2310.37,0.2259
2024-02-02 06:53:56,2310.37,0.0867
2024-02-02 06:53:57,2310.37,0.0
2024-02-02 06:53:58,2310.37,0.078
2024-02-02 06:53:59,2310.38,1.4171
2024-02-02 06:54:00,2310.38,3.7361
2024-02-02 06:54:01,2310.38,3.0704
2024-02-02 06:54:02,2310.27,2.1405
2024-02-02 06:54:03,2310.24,0.092
2024-02-02 06:54:04,2310.21,5.6889
2024-02-02 06:54:05,2309.92,32.1201
2024-02-02 06:54:06,2309.92,0.0555
2024-02-02 06:54:07,2309.91,1.1927
2024-02-02 06:54:08,2309.91,0.0
2024-02-02 06:54:09,2309.91,5.6549
2024-02-02 06:54:10,2309.65,17.2255
2024-02-02 06:54:11,2309.71,10.3032
2024-02-02 06:54:12,2309.91,7.3658
2024-02-02 06:54:13,2309.94,1.55
2024-02-02 06:54:14,2309.94,0.0077
2024-02-02 06:54:15,2309.94,0.0
2024-02-02 06:54:16,2309.95,4.147
2024-02-02 06:54:17,2309.95,0.0
2024-02-02 06:54:18,2309.95,0.0801
2024-02-02 06:54:19,2309.95,0.0
2024-02-02 06:54:20,2309.95,4.5918
2024-02-02 06:54:21,2309.95,1.0
2024-02-02 06:54:22,2309.95,4.3013
2024-02-02 06:54:23,2309.95,2.513
2024-02-02 06:54:24,2309.94,2.749
2024-02-02 06:54:25,2309.95,0.089
2024-02-02 06:54:26,2309.94,1.0259
2024-02-02 06:54:27,2309.95,4.5306
2024-02-02 06:54:28,2309.95,2.9517
2024-02-02 06:54:29,2309.94,0.177
2024-02-02 06:54:30,2309.95,5.6549
2024-02-02 06:54:31,2309.95,5.0418
2024-02-02 06:54:32,2309.95,3.4612
2024-02-02 06:54:33,2309.95,0.0
2024-02-02 06:54:34,2309.95,4.448
2024-02-02 06:54:35,2309.95,0.0
2024-02-02 06:54:36,2310.27,44.1978
2024-02-02 06:54:37,2310.27,0.0
2024-02-02 06:54:38,2310.39,2.8823
2024-02-02 06:54:39,2310.39,0.0
2024-02-02 06:54:40,2310.4,2.5552
2024-02-02 06:54:41,2310.39,0.0548
2024-02-02 06:54:42,2310.4,8.2796
2024-02-02 06:54:43,2310.4,0.0
2024-02-02 06:54:44,2310.4,4.2938
2024-02-02 06:54:45,2310.4,0.2747
2024-02-02 06:54:46,2310.4,4.6157
2024-02-02 06:54:47,2310.4,3.664
2024-02-02 06:54:48,2310.4,0.3021
2024-02-02 06:54:49,2310.39,0.19
2024-02-02 06:54:50,2310.4,4.0739
2024-02-02 06:54:51,2310.39,0.0049
2024-02-02 06:54:52,2310.4,5.5268
2024-02-02 06:54:53,2310.27,11.5963
2024-02-02 06:54:54,2310.21,4.2685
2024-02-02 06:54:55,2310.2,0.1567
2024-02-02 06:54:56,2310.21,2.5287
2024-02-02 06:54:57,2310.21,5.362
2024-02-02 06:54:58,2310.21,0.0
2024-02-02 06:54:59,2310.2,1.2584
2024-02-02 06:55:00,2310.21,0.7023
2024-02-02 06:55:01,2310.2,0.4755
2024-02-02 06:55:02,2310.21,0.0052
2024-02-02 06:55:03,2310.21,2.1739
2024-02-02 06:55:04,2310.21,0.1056
2024-02-02 06:55:05,2310.19,2.8202
2024-02-02 06:55:06,2310.18,0.1064
2024-02-02 06:55:07,2310.07,9.0674
2024-02-02 06:55:08,2310.06,0.0707
2024-02-02 06:55:09,2310.07,3.9126
2024-02-02 06:55:10,2310.07,2.5046
2024-02-02 06:55:11,2310.07,2.8967
2024-02-02 06:55:12,2310.07,9.7094
2024-02-02 06:55:13,2310.07,3.8626
2024-02-02 06:55:14,2310.07,6.5827
2024-02-02 06:55:15,2310.07,2.6903
2024-02-02 06:55:16,2310.06,0.0488
2024-02-02 06:55:17,2310.07,1.719
2024-02-02 06:55:18,2310.07,0.0
2024-02-02 06:55:19,2310.06,0.0484
2024-02-02 06:55:20,2310.06,0.0
2024-02-02 06:55:21,2310.06,0.0
2024-02-02 06:55:22,2310.07,1.7501
2024-02-02 06:55:23,2310.07,0.0
2024-02-02 06:55:24,2310.07,0.0
2024-02-02 06:55:25,2310.07,2.8353
2024-02-02 06:55:26,2310.07,2.5
2024-02-02 06:55:27,2310.07,5.3727
2024-02-02 06:55:28,2310.07,7.3983
2024-02-02 06:55:29,2310.07,2.7043
2024-02-02 06:55:30,2310.07,0.0
2024-02-02 06:55:31,2310.07,0.0
2024-02-02 06:55:32,2310.07,2.5974
2024-02-02 06:55:33,2310.07,0.0
2024-02-02 06:55:34,2310.07,0.2652
2024-02-02 06:55:35,2310.07,0.0112
2024-02-02 06:55:36,2310.07,0.6644
2024-02-02 06:55:37,2310.07,0.0
2024-02-02 06:55:38,2310.07,0.0
2024-02-02 06:55:39,2310.07,0.346
2024-02-02 06:55:40,2310.07,0.0116
2024-02-02 06:55:41,2310.07,0.8031
2024-02-02 06:55:42,2310.07,0.0
2024-02-02 06:55:43,2310.07,2.5656
2024-02-02 06:55:44,2310.07,8.3326
2024-02-02 06:55:45,2310.06,2.8409
2024-02-02 06:55:46,2310.07,0.3474
2024-02-02 06:55:47,2310.07,1.943
2024-02-02 06:55:48,2310.07,0.0
2024-02-02 06:55:49,2310.07,2.5888
2024-02-02 06:55:50,2310.07,0.0129
2024-02-02 06:55:51,2310.06,10.398
2024-02-02 06:55:52,2310.07,0.0043
2024-02-02 06:55:53,2310.07,0.0
2024-02-02 06:55:54,2309.95,10.5393
2024-02-02 06:55:55,2309.85,0.2657
2024-02-02 06:55:56,2309.86,0.005
2024-02-02 06:55:57,2309.85,1.2539
2024-02-02 06:55:58,2309.86,0.005
2024-02-02 06:55:59,2309.85,1.1505
2024-02-02 06:56:00,2309.85,1.008
2024-02-02 06:56:01,2309.86,0.0043
2024-02-02 06:56:02,2309.86,0.6433
2024-02-02 06:56:03,2309.86,0.005
2024-02-02 06:56:04,2309.86,0.0
2024-02-02 06:56:05,2309.86,0.0
2024-02-02 06:56:06,2309.85,0.2765
2024-02-02 06:56:07,2309.85,0.0
2024-02-02 06:56:08,2309.85,0.7932
2024-02-02 06:56:09,2309.85,0.0
2024-02-02 06:56:10,2309.86,0.0044
2024-02-02 06:56:11,2309.86,0.0172
2024-02-02 06:56:12,2309.85,0.9794
2024-02-02 06:56:13,2309.85,0.0
2024-02-02 06:56:14,2309.86,4.0
2024-02-02 06:56:15,2310.0,2.5161
2024-02-02 06:56:16,2310.0,0.0971
2024-02-02 06:56:17,2310.54,46.1221
2024-02-02 06:56:18,2310.62,1.2114
2024-02-02 06:56:19,2310.62,1.287
2024-02-02 06:56:20,2310.62,0.664
2024-02-02 06:56:21,2310.63,2.8417
2024-02-02 06:56:22,2310.63,0.0
2024-02-02 06:56:23,2310.63,0.5549
2024-02-02 06:56:24,2310.63,0.0632
2024-02-02 06:56:25,2310.63,0.0
2024-02-02 06:56:26,2310.63,0.0
2024-02-02 06:56:27,2310.63,0.0
2024-02-02 06:56:28,2310.64,5.0
2024-02-02 06:56:29,2310.64,0.0
2024-02-02 06:56:30,2310.63,1.1573
2024-02-02 06:56:31,2310.75,2.5095
2024-02-02 06:56:32,2310.75,0.046
2024-02-02 06:56:33,2310.76,2.5021
2024-02-02 06:56:34,2310.75,0.401
2024-02-02 06:56:35,2310.76,0.6357
2024-02-02 06:56:36,2310.75,0.2437
2024-02-02 06:56:37,2310.75,0.0
2024-02-02 06:56:38,2310.76,0.0218
2024-02-02 06:56:39,2310.76,0.0
2024-02-02 06:56:40,2310.75,0.4335
2024-02-02 06:56:41,2310.76,0.013
2024-02-02 06:56:42,2310.76,0.173
2024-02-02 06:56:43,2310.75,0.0077
2024-02-02 06:56:44,2310.76,0.9335
2024-02-02 06:56:45,2310.75,1.6069
2024-02-02 06:56:46,2310.75,0.0
2024-02-02 06:56:47,2310.75,0.0
2024-02-02 06:56:48,2310.75,0.0549
2024-02-02 06:56:49,2310.65,7.3694
2024-02-02 06:56:50,2310.57,0.3426
2024-02-02 06:56:51,2310.55,2.0144
2024-02-02 06:56:52,2310.56,0.6927
2024-02-02 06:56:53,2310.55,0.0877
2024-02-02 06:56:54,2310.55,0.0
2024-02-02 06:56:55,2310.55,0.0761
2024-02-02 06:56:56,2310.56,0.228
2024-02-02 06:56:57,2310.56,1.277
2024-02-02 06:56:58,2310.56,0.6058
2024-02-02 06:56:59,2310.56,1.0155
2024-02-02 06:57:00,2310.55,0.4964
2024-02-02 06:57:01,2310.55,0.2328
2024-02-02 06:57:02,2310.55,0.0
2024-02-02 06:57:03,2310.55,0.4184
2024-02-02 06:57:04,2310.55,0.0
2024-02-02 06:57:05,2310.54,4.454
2024-02-02 06:57:06,2310.54,0.11
2024-02-02 06:57:07,2310.54,0.807
2024-02-02 06:57:08,2310.53,0.0065
2024-02-02 06:57:09,2310.54,0.0027
2024-02-02 06:57:10,2310.54,0.0
2024-02-02 06:57:11,2310.59,3.3773
2024-02-02 06:57:12,2310.59,0.0
2024-02-02 06:57:13,2310.6,2.7
2024-02-02 06:57:14,2310.61,0.8037
2024-02-02 06:57:15,2310.6,0.0236
2024-02-02 06:57:16,2310.6,0.0
2024-02-02 06:57:17,2310.5,14.8268
2024-02-02 06:57:18,2310.51,1.1062
2024-02-02 06:57:19,2310.5,0.04
2024-02-02 06:57:20,2310.5,0.2168
2024-02-02 06:57:21,2310.48,2.044
2024-02-02 06:57:22,2310.48,0.0
2024-02-02 06:57:23,2310.41,6.4
2024-02-02 06:57:24,2310.41,0.0
2024-02-02 06:57:25,2310.4,0.0069
2024-02-02 06:57:26,2310.41,0.1016
2024-02-02 06:57:27,2310.37,0.292
2024-02-02 06:57:28,2310.31,0.7974
2024-02-02 06:57:29,2310.31,0.0
2024-02-02 06:57:30,2310.31,0.0032
2024-02-02 06:57:31,2310.31,0.0138
2024-02-02 06:57:32,2310.3,0.3549
2024-02-02 06:57:33,2310.3,0.0306
2024-02-02 06:57:34,2310.3,0.0
2024-02-02 06:57:35,2310.3,0.0
2024-02-02 06:57:36,2310.3,1.3225
2024-02-02 06:57:37,2310.3,0.4328
2024-02-02 06:57:38,2310.3,3.2491
2024-02-02 06:57:39,2310.3,0.3204
2024-02-02 06:57:40,2310.3,0.0
2024-02-02 06:57:41,2310.29,0.0247
2024-02-02 06:57:42,2310.3,0.2667
2024-02-02 06:57:43,2310.3,0.0116
2024-02-02 06:57:44,2310.29,0.0255
2024-02-02 06:57:45,2310.29,8.653
2024-02-02 06:57:46,2310.3,3.3161
2024-02-02 06:57:47,2310.29,0.1202
2024-02-02 06:57:48,2310.3,3.0426
2024-02-02 06:57:49,2310.29,2.9116
2024-02-02 06:57:50,2310.29,0.0043
2024-02-02 06:57:51,2310.29,0.065
2024-02-02 06:57:52,2310.3,0.4644
2024-02-02 06:57:53,2310.3,0.0
2024-02-02 06:57:54,2310.3,0.0
2024-02-02 06:57:55,2310.29,0.0141
2024-02-02 06:57:56,2310.29,0.0
2024-02-02 06:57:57,2310.29,0.0305
2024-02-02 06:57:58,2310.3,0.0091
2024-02-02 06:57:59,2310.29,0.7028
2024-02-02 06:58:00,2310.29,3.2107
2024-02-02 06:58:01,2310.3,4.8302
2024-02-02 06:58:02,2310.3,2.6518
2024-02-02 06:58:03,2310.3,0.0
2024-02-02 06:58:04,2310.65,7.1648
2024-02-02 06:58:05,2310.65,0.569
2024-02-02 06:58:06,2310.65,2.5044
2024-02-02 06:58:07,2310.65,0.5
2024-02-02 06:58:08,2310.65,0.0103
2024-02-02 06:58:09,2310.66,0.0302
2024-02-02 06:58:10,2310.66,0.0094
2024-02-02 06:58:11,2310.66,0.024
2024-02-02 06:58:12,2310.66,3.2344
2024-02-02 06:58:13,2310.66,0.0
2024-02-02 06:58:14,2310.65,0.2314
2024-02-02 06:58:15,2310.65,0.0
2024-02-02 06:58:16,2310.65,0.0117
2024-02-02 06:58:17,2310.66,0.0216
2024-02-02 06:58:18,2310.65,0.025
2024-02-02 06:58:19,2310.66,0.4511
2024-02-02 06:58:20,2310.65,0.0825
2024-02-02 06:58:21,2310.65,0.0
2024-02-02 06:58:22,2310.65,0.0065
2024-02-02 06:58:23,2310.66,0.0814
2024-02-02 06:58:24,2310.66,0.0
2024-02-02 06:58:25,2310.87,31.5502
2024-02-02 06:58:26,2311.2,33.7897
2024-02-02 06:58:27,2311.2,0.0
2024-02-02 06:58:28,2311.32,2.5852
2024-02-02 06:58:29,2311.32,0.0
2024-02-02 06:58:30,2311.33,0.0043
2024-02-02 06:58:31,2311.45,3.3623
2024-02-02 06:58:32,2311.74,7.1274
2024-02-02 06:58:33,2311.79,0.156
2024-02-02 06:58:34,2311.8,2.5
2024-02-02 06:58:35,2311.8,0.0
2024-02-02 06:58:36,2311.8,0.4448
2024-02-02 06:58:37,2311.8,0.0
2024-02-02 06:58:38,2311.8,2.9991
2024-02-02 06:58:39,2311.79,0.554
2024-02-02 06:58:40,2311.66,2.7027
2024-02-02 06:58:41,2311.66,0.4524
2024-02-02 06:58:42,2311.65,0.017
2024-02-02 06:58:43,2311.65,0.0
2024-02-02 06:58:44,2311.66,0.4975
2024-02-02 06:58:45,2311.66,0.0
2024-02-02 06:58:46,2311.66,0.0904
2024-02-02 06:58:47,2311.66,0.0259
2024-02-02 06:58:48,2311.66,0.0
2024-02-02 06:58:49,2311.66,0.4543
2024-02-02 06:58:50,2311.66,0.7787
2024-02-02 06:58:51,2311.66,0.2872
2024-02-02 06:58:52,2311.56,12.1259
2024-02-02 06:58:53,2311.57,0.4429
2024-02-02 06:58:54,2311.57,0.0084
2024-02-02 06:58:55,2311.57,0.0
2024-02-02 06:58:56,2311.57,0.0
2024-02-02 06:58:57,2311.57,0.0
2024-02-02 06:58:58,2311.57,0.4945
2024-02-02 06:58:59,2311.21,50.5163
2024-02-02 06:59:00,2311.2,2.2051
2024-02-02 06:59:01,2311.2,0.0
2024-02-02 06:59:02,2310.99,9.6458
2024-02-02 06:59:03,2310.93,0.0191
2024-02-02 06:59:04,2310.92,0.7492
2024-02-02 06:59:05,2310.93,0.9113
2024-02-02 06:59:06,2310.92,1.6113
2024-02-02 06:59:07,2310.9,0.0604
2024-02-02 06:59:08,2310.91,0.1051
2024-02-02 06:59:09,2310.9,0.0024
2024-02-02 06:59:10,2310.9,0.4084
2024-02-02 06:59:11,2310.91,0.0095
2024-02-02 06:59:12,2310.91,0.7615
2024-02-02 06:59:13,2310.9,0.0023
2024-02-02 06:59:14,2310.9,0.0
2024-02-02 06:59:15,2310.91,2.5048
2024-02-02 06:59:16,2310.91,0.0
2024-02-02 06:59:17,2310.91,4.2128
2024-02-02 06:59:18,2310.91,0.2897
2024-02-02 06:59:19,2310.91,0.0227
2024-02-02 06:59:20,2310.91,0.0671
2024-02-02 06:59:21,2310.91,0.0607
2024-02-02 06:59:22,2310.91,0.0
2024-02-02 06:59:23,2310.91,0.0
2024-02-02 06:59:24,2310.91,2.5092
2024-02-02 06:59:25,2310.9,0.087
2024-02-02 06:59:26,2310.91,2.5635
2024-02-02 06:59:27,2310.9,5.0
2024-02-02 06:59:28,2310.9,0.0
2024-02-02 06:59:29,2310.91,0.0099
2024-02-02 06:59:30,2310.66,5.1206
2024-02-02 06:59:31,2310.66,1.881
2024-02-02 06:59:32,2310.66,0.0
2024-02-02 06:59:33,2310.66,0.0
2024-02-02 06:59:34,2310.66,0.0
2024-02-02 06:59:35,2310.65,4.6242
2024-02-02 06:59:36,2310.54,2.0579
2024-02-02 06:59:37,2310.54,0.0
2024-02-02 06:59:38,2310.51,0.0453
2024-02-02 06:59:39,2310.51,0.09
2024-02-02 06:59:40,2310.52,0.0377
2024-02-02 06:59:41,2310.52,2.6316
2024-02-02 06:59:42,2310.51,0.0314
2024-02-02 06:59:43,2310.52,2.5
2024-02-02 06:59:44,2310.52,0.0
2024-02-02 06:59:45,2310.52,0.0
2024-02-02 06:59:46,2310.52,0.1025
2024-02-02 06:59:47,2310.46,0.1735
2024-02-02 06:59:48,2310.46,0.0
2024-02-02 06:59:49,2310.47,0.0735
2024-02-02 06:59:50,2310.47,0.0
2024-02-02 06:59:51,2310.46,2.9556
2024-02-02 06:59:52,2310.46,0.6595
2024-02-02 06:59:53,2310.46,0.0
2024-02-02 06:59:54,2310.47,3.1319
2024-02-02 06:59:55,2310.47,0.0043
2024-02-02 06:59:56,2310.47,1.918
2024-02-02 06:59:57,2310.47,0.0
2024-02-02 06:59:58,2310.46,0.13
2024-02-02 06:59:59,2310.46,0.8635
2024-02-02 07:00:00,2310.47,0.6313
2024-02-02 07:00:01,2310.47,0.0864
2024-02-02 07:00:02,2310.47,0.0
2024-02-02 07:00:03,2310.47,0.0253
2024-02-02 07:00:04,2310.46,0.0605
2024-02-02 07:00:05,2310.47,0.0075
2024-02-02 07:00:06,2310.46,0.026
2024-02-02 07:00:07,2310.46,0.3233
2024-02-02 07:00:08,2310.78,11.1046
2024-02-02 07:00:09,2310.79,0.0051
2024-02-02 07:00:10,2310.79,2.5
2024-02-02 07:00:11,2310.78,0.011
2024-02-02 07:00:12,2310.63,1.4879
2024-02-02 07:00:13,2310.52,0.1457
2024-02-02 07:00:14,2310.53,0.4622
2024-02-02 07:00:15,2310.53,0.1816
2024-02-02 07:00:16,2310.53,0.0391
2024-02-02 07:00:17,2310.2,9.8378
2024-02-02 07:00:18,2310.21,0.7698
2024-02-02 07:00:19,2310.2,0.1677
2024-02-02 07:00:20,2310.21,0.2144
2024-02-02 07:00:21,2310.2,0.4225
2024-02-02 07:00:22,2310.52,12.3647
2024-02-02 07:00:23,2310.53,15.9397
2024-02-02 07:00:24,2310.53,2.5082
2024-02-02 07:00:25,2310.53,0.0043
2024-02-02 07:00:26,2310.53,0.1405
2024-02-02 07:00:27,2310.53,0.0
2024-02-02 07:00:28,2310.53,0.8655
2024-02-02 07:00:29,2310.53,0.0
2024-02-02 07:00:30,2310.53,0.0
2024-02-02 07:00:31,2310.45,0.1234
2024-02-02 07:00:32,2310.43,6.4769
2024-02-02 07:00:33,2310.43,0.0067
2024-02-02 07:00:34,2310.43,0.0034
2024-02-02 07:00:35,2310.42,0.003
2024-02-02 07:00:36,2310.42,0.0
2024-02-02 07:00:37,2310.42,0.0
2024-02-02 07:00:38,2310.43,0.0126
2024-02-02 07:00:39,2310.43,0.0
2024-02-02 07:00:40,2310.79,25.4909
2024-02-02 07:00:41,2310.9,6.4815
2024-02-02 07:00:42,2311.17,11.6417
2024-02-02 07:00:43,2311.2,0.0027
2024-02-02 07:00:44,2311.2,0.0
2024-02-02 07:00:45,2311.2,0.0
2024-02-02 07:00:46,2311.19,2.1273
2024-02-02 07:00:47,2311.2,0.0934
2024-02-02 07:00:48,2311.2,0.0
2024-02-02 07:00:49,2311.19,0.473
2024-02-02 07:00:50,2311.2,0.0172
2024-02-02 07:00:51,2311.2,0.0
2024-02-02 07:00:52,2311.2,0.6989
2024-02-02 07:00:53,2311.2,0.0
2024-02-02 07:00:54,2311.2,0.0238
2024-02-02 07:00:55,2311.19,0.034
2024-02-02 07:00:56,2311.2,0.2178
2024-02-02 07:00:57,2311.2,0.0
2024-02-02 07:00:58,2311.2,0.0
2024-02-02 07:00:59,2311.2,0.6598
2024-02-02 07:01:00,2311.19,0.9404
2024-02-02 07:01:01,2311.2,2.5086
2024-02-02 07:01:02,2310.93,13.0617
2024-02-02 07:01:03,2310.87,3.2602
2024-02-02 07:01:04,2310.7,0.2403
2024-02-02 07:01:05,2310.7,0.0
2024-02-02 07:01:06,2310.7,0.0
2024-02-02 07:01:07,2310.7,1.0
2024-02-02 07:01:08,2310.7,0.3203
2024-02-02 07:01:09,2310.69,3.6872
2024-02-02 07:01:10,2310.7,0.0205
2024-02-02 07:01:11,2310.7,0.0042
2024-02-02 07:01:12,2310.7,0.0025
2024-02-02 07:01:13,2310.69,2.3076
2024-02-02 07:01:14,2310.69,0.0
2024-02-02 07:01:15,2310.7,0.1
2024-02-02 07:01:16,2310.69,0.005
2024-02-02 07:01:17,2310.69,0.1114
2024-02-02 07:01:18,2310.69,11.5957
2024-02-02 07:01:19,2310.7,0.0748
2024-02-02 07:01:20,2310.7,0.0
2024-02-02 07:01:21,2310.7,1.0862
2024-02-02 07:01:22,2310.7,0.0892
